32425;Пицца итальянская;128;1117
32426;Кальцоне;128;1117
32427;Пицца карбонара;116;1117
32428;Пицца маргарита;128;1117
32429;Пицца мексиканская;139;1117
32430;Пицца морская;139;1117
32431;Пицца мясной пир;128;1117
32432;Пицца охотничья;477;1117
32433;Пицца пепперони;390;1117
32434;Пицца фирменная;348;1117
32435;Пицца цезарь;488;1117
32436;Пицца цыпленок барбекю;488;1117
32437;Чизбургер-пицца;488;1117
32438;Набор-сет филадельфи-мания 50 шт;477;1117
32439;Сет банзай 62 шт;246;1117
32440;Сет большая компания 32 шт;494;1117
32441;Сет вегетарианский 26 шт;205;1117
32442;Сет гурман 26 шт;488;1117
32443;Сет дуэт 16 шт;292;1117
32444;Сет запеченный 12 шт;136;1117
32445;Сет калифорния 32 шт;247;1117
32446;Сет котантеки 40 шт;279;1117
32447;Сет маки 48 шт;316;1117
32448;Сет с лососем 20 шт;341;1117
32449;Сет с угрем 20 шт;432;1117
32450;Сет сага-мито 32 шт;477;1117
32451;Сет суши спайс 7 шт;567;1117
32452;Сет токио 40 шт;452;1117
32453;Сет филадельфия 32 шт;477;1117
32454;Сет фудзияма 18 шт;477;1117
32455;Супер сет 48 шт;514;1117
32456;Темпурный сет 32 шт;353;1117
32457;Мисо суп;456;1117
32458;Мисо суп с креветкой;539;1117
32459;Мисо суп с лососем;563;1117
32460;Острый мисо суп;514;1117
32461;Острый мисо суп с креветкой;415;1117
32462;Острый мисо суп с лососем;408;1117
32463;Суп качукко с морепродуктами;470;1117
32464;Суп рыбный "Липин";390;1117
32465;Том ям суп;292;1117
32466;Запеченные суши с креветкой;347;1117
32467;Запеченные суши с лососем;121;1117
32468;Запеченные суши с угрем;121;1117
32469;Запеченный суши краб;114;1117
32470;Суши "Кани";114;1117
32471;Суши калифорния;265;1117
32472;Суши креветка;316;1117
32473;Суши спайс краб;265;1117
32474;Суши спайс креветка;341;1117
32475;Суши спайс лосось;190;1117
32476;Суши спайс с гребешком;341;1117
32477;Суши спайс тунец;408;1117
32478;Суши спайс угорь;408;1117
32479;Суши тунец;341;1117
32480;Суши угорь;347;1117
32481;Суши филадельфия;250;1117
32482;Суши чука;340;1117
32483;Аляска ролл 8 шт;340;1117
32484;Бонито ролл 8 шт;244;1117
32485;Гейша 8 шт;190;1117
32486;Запеченный киотта яки 8 шт;192;1117
32487;Запеченный самбо 8 шт;290;1117
32488;Калифорния грин с креветкой 8 шт;280;1117
32489;Калифорния ред ролл 8 шт;387;1117
32490;Калифорния с крабом 8 шт;341;1117
32491;Калифорния с креветкой 8 шт;426;1117
32492;Калифорния с креветкой в кунжуте 8 шт;346;1117
32493;Калифорния с лососем 8 шт;458;1117
32494;Канада ролл 8 шт;49;1117
32495;Мексиканский ролл 8 шт;49;1117
32496;Мини ролл чука 8 шт;408;1117
32497;Мини филадельфия 8 шт;86;1117
32498;Окинава рору 8 шт;296;1117
32499;Постный ролл 8 шт;249;1117
32500;Роллы "Калифорния";310;1118
32501;Роллы "Филадельфия";400;1118
32502;Запеченный ролл с крабом;450;1118
32503;Темпура;100;1118
32504;Мидии с сыром;140;1118
32505;Салат с копченым угрем;120;1118
32506;Сяке;90;1118
32507;Унаги;110;1118
32508;Кани;120;1118
32509;Кунсей;130;1118
32510;Эби;90;1118
32511;Магуро;130;1118
32512;Тамаго яки;150;1118
32513;Тай;140;1118
32514;Ика;150;1118
32515;Тако;150;1118
32516;Икура;140;1118
32517;Тобико;180;1118
32518;Тобико черная;170;1118
32519;Хотате;230;1118
32520;Чука;300;1118
32521;Шитаки с луком-пореем;160;1118
32522;Чикен;370;1118
32523;Спайс-суши с лососем;360;1118
32524;Спайс-суши с тунцом;460;1118
32525;Спайс-суши с копченым угрем;440;1118
32526;Спайс-суши с окунем;330;1118
32527;Спайс-суши с крабом;400;1118
32528;Спайс-суши с тигровой креветкой;200;1118
32529;Спайс-суши с гребешком;220;1118
32530;Спайс-суши с осьминогом;170;1118
32531;Спайс-суши с кальмаром;410;1118
32532;Спайс-суши с курицей и огурцами;380;1118
32533;Спайс-суши в огурце с мидиями;460;1118
32534;Спайс-суши в огурце с крабом;410;1118
32535;Спайс-суши в огурце с курицей;430;1118
32536;Спайс-суши в огурце с лососем;420;1118
32537;Спайс-суши в огурце с тобико;310;1118
32538;Спайс-суши в огурце с икрой лосося;370;1118
32539;Роллы "Калифорния в кунжуте";390;1118
32540;Роллы "Калифорния с лососем";390;1118
32541;Роллы "Сяке маки";400;1118
32542;Роллы "Чикаго";410;1118
32543;Роллы "Канада";390;1118
32544;Роллы "Грин Ривер";280;1118
32545;Роллы "Лас-Вегас";280;1118
32546;Роллы "Радужный";280;1118
32547;Роллы "Гейша";270;1118
32548;Роллы "Венеция";360;1118
32549;Роллы "Токио";360;1118
32550;Роллы "Мозаика";350;1118
32551;Роллы "Кани сяке маки";330;1118
32552;Роллы "Ибица";360;1118
32553;Роллы "Аляска";330;1118
32554;Роллы "Тека маки";370;1118
32555;Роллы "Унаги маки";290;1118
32556;Роллы "Эби маки";1150;1118
32557;Роллы "Каппа маки";1200;1118
32558;Роллы "Авокадо маки";1650;1118
32559;Роллы "Ясай маки";1900;1118
32560;Роллы "Белые ночи";2650;1118
32561;Роллы "Бриз";360;1118
32562;Роллы "Маскарад";360;1118
32563;Роллы "Птичий грипп";340;1118
32564;Роллы "Розовый Фламинго";300;1118
32565;Роллы "Угорь в омлете";340;1118
32566;Роллы "Нежность";380;1118
32567;Роллы "Кунсей маки";370;1118
32568;Роллы "Норито с угрем";410;1118
32569;Роллы "Норито с лососем";450;1118
32570;Роллы "Норито с тунцом";375;1118
32571;Роллы "Цезарь";270;1118
32572;Роллы "Вегетерианский";400;1118
32573;Роллы "Золото Дракона";330;1118
32574;Роллы "Сакура";300;1118
32575;Роллы "Саппоро";280;1118
32576;Роллы "Самурай";300;1118
32577;Роллы "Бонито";340;1118
32578;Роллы "Поппури";330;1118
32579;Горячий острый ролл с тунцом;400;1118
32580;Горячий острый ролл с крабом;310;1118
32581;Калифорния темпура;340;1118
32582;Запеченный ролл с угрем;330;1118
32583;Запеченный ролл с мидиями;400;1118
32584;Запеченный ролл с креветкой;170;1118
32585;Теплый ролл с лососем;330;1118
32586;Спайс-ролл с лососем;330;1118
32587;Спайс-ролл с копченым лососем;360;1118
32588;Спайс-ролл с тунцом;390;1118
32589;Спайс-ролл с копченым угрем;350;1118
32590;Спайс-ролл с креветкой;70;1118
32591;Спайс-ролл с крабом;70;1118
32592;Спайс-ролл с гребешком;90;1118
32593;Спайс-ролл с кальмаром;180;1118
32594;Спайс-ролл с мидиями;180;1118
32595;Спайс-ролл с окунем;180;1118
32596;Спринг роллы с тунцом;130;1118
32597;Спринг роллы с крабом;140;1118
32598;Свиная шея на углях с томатной сальсой;460;1119
32599;Куриное бедро на углях с пикантным соусом;560;1119
32600;Цыпленок в хмельном маринаде;350;1119
32601;Беби-картофель на углях с маслом из разнотравья;450;1119
32602;Овощи гриль с маслом из разнотравья;390;1119
32603;Картошка по-деревенски;450;1119
32604;Сибирские Соленья;460;1119
32605;Сибирское копченое сало с горчицей;450;1119
32606;Слабосоленая семга;520;1119
32607;Красная икра;530;1119
32608;Бараньи семечки на углях с соусом сальса;650;1119
32609;Стейк Рибай;490;1119
32610;Острые куриные крылья на углях с пикантным соусом;180;1119
32611;Баранья мякоть на углях с соусом сальса;250;1119
32612;Бедро индейки на углях с соусом пикантный;80;1119
32613;Люля-кебаб из говядины;80;1119
32614;Люля-кебаб из курицы;150;1119
32615;Осетинский пирог с семгой и сыром;1590;1120
32616;Осетинский пирог со шпинатом и сыром;1290;1120
32617;Осетинский пирог с грибами и курицей;970;1120
32618;Осетинский пирог с мясом;1590;1120
32619;Осетинский пирог с картошкой и сыром;1490;1120
32620;Домашний морс;1490;1120
32621;Осетинский пирог с семгой и шпинатом;1070;1120
32622;Осетинский пирог с индейкой, грибами и сыром;1290;1120
32623;Осетинский пирог с индейкой и сыром;920;1120
32624;Осетинский пирог с бараниной;1190;1120
32625;Осетинский пирог с говядиной и свинина;1490;1120
32626;Осетинский пирог с тыквой и сыром;1490;1120
32627;Осетинский пирог с говядиной, капустой и сыром;1290;1120
32628;Осетинский пирог с сыром и зеленым луком;1170;1120
32629;Осетинский пирог с картофелем и шпинатом;1299;1120
32630;Осетинский пирог с домашним сыром "Уалибах";1090;1120
32631;Осетинский пирог с сыром и свекольными листьями;830;1120
32632;Осетинский пирог с индейкой;850;1120
32633;Осетинский пирог с сыром;890;1120
32634;Осетинский пирог с рубленым мясом;790;1120
32635;Осетинский пирог с говядиной и грибами;890;1120
32636;Осетинский пирог с сыром и курицей;1090;1120
32637;Осетинский пирог с капустой и яйцом;1090;1120
32638;Осетинский пирог с сыром и грибами;940;1120
32639;Осетинский пирог с семгой и помидорами;890;1120
32640;Осетинский пирог с семгой;1299;1120
32641;Осетинский пирог с курицей и картошкой;870;1120
32642;Осетинский пирог с курицей и капустой;790;1120
32643;Осетинский пирог говядина и болгарский перчик;1030;1120
32644;Осетинский пирог с капустой и грибами;1060;1120
32645;Осетинский пирог с говядиной и сыром;990;1120
32646;Тандырная лепешка;90;1121
32647;Хачапури по-аджарски;440;1121
32648;Котлеты куриные 140/150/40/5 г;420;1121
32649;Плов чайханский;350;1121
32650;Шаурма с курицей;190;1121
32651;Хинкали с телятиной 1 шт /80 г;210;1121
32652;Азиатский бульон том ям;330;1121
32653;Бадьян;410;1121
32654;Барбарис;370;1121
32655;Бульон из молодого бычка;450;1121
32656;Бульон из фермерского цыпленка;590;1121
32657;Бульон рыбный;350;1121
32658;Бульон хаш;490;1121
32659;Вареники с картофелем;780;1121
32660;Вареники с творогом;630;1121
32661;Варенье из айвы;650;1121
32662;Варенье из грецкого ореха;150;1121
32663;Варенье из кизила;250;1121
32664;Варенье из сосновой шишки;390;1121
32665;Варенье из черешни;250;1121
32666;Костный говяжий бульон;550;1121
32667;Костный куриный бульон;380;1121
32668;Куриные котлеты пф 6 шт /80 г;650;1121
32669;Куриные фрикадельки;250;1121
32670;Лапша яичная домашняя;250;1121
32671;Оливковое масло с кориандром;90;1121
32672;Оливковое масло с паприкой;230;1121
32673;Пельмени по-уйгурски;430;1121
32674;Пельмени с бараниной;280;1121
32675;Пельмени с телятиной;310;1121
32676;Приправа для курицы;470;1121
32677;Приправа для мяса;760;1121
32678;Приправа для рыбы;540;1121
32679;Приправа для салатов;670;1121
32680;Пряный уксус;520;1121
32681;Соль четверговая;1450;1121
32682;Тесто блинное;550;1121
32683;Тесто дрожжевое;360;1121
32684;Тесто песочное;490;1121
32685;Тесто пресное;650;1121
32686;Тесто слоеное б/д;490;1121
32687;Узбекская зира;590;1121
32688;Щучьи котлеты пф 6 шт /75 г;310;1121
32689;Домашний пирог с зеленью и яйцом;470;1121
32690;Кок самса с сыром и зеленью;290;1121
32691;Кутаб с мясом ягненка 1 шт /100/30 г;360;1121
32692;Кутаб с рубленой зеленью 1 шт /100/30 г;290;1121
32693;Кутаб с сулугуни 1 шт /100/30 г;450;1121
32694;Кутаб с сыром и помидорами 1 шт /120/30 г;300;1121
32695;Кутабы с сыром мини 2шт /66 г;180;1121
32696;Тандырная самса по-ташкентски с бараниной 1 шт /100 г;470;1121
32697;Тандырная самса с телятиной 1 шт /100 г;530;1121
32698;Хачапури по-мегрельски;250;1121
32699;Чебурек с бараниной;340;1121
32700;Чебурек с телятиной;270;1121
32701;Брокколи в сливочном соусе;270;1121
32702;Кабачки на гриле;100;1121
32703;Картофель бейби с грибами и луком;490;1121
32704;Картофель фри;650;1121
32705;Картофельное пюре;650;1121
32706;Кукуруза гриль с запеченным перцем;310;1121
32707;Рис ташкент;310;1121
32708;Шампиньоны жареные с соусом терияки;270;1121
32709;Бараньи язычки со свекольным булгуром 90/100/30/10 г;310;1121
32710;Домашняя лапша с языком теленка и шампиньонами;310;1121
32711;Дорадо на пару 1 шт /220/25 г;310;1121
32712;Дорадо на углях 1 шт /220/25 г;310;1121
32713;Куриная грудка на гриле с цветной капустой и соусом BBQ 160/120/40/10 г;250;1121
32714;Лагман домашний с телятиной;270;1121
32715;Оджахури;350;1121
32716;Плов от шефа;210;1121
32717;Плов праздничный;470;1121
32718;Садж из ягненка;40;1121
32719;Стейк из лосося с кунжутным соусом и свежим шпинатом 150/40/15/15 г;350;1121
32720;Томленая говядина 110/50/30/30 г;1200;1121
32721;Фаршированная куриная грудка;950;1121
32722;Ферганский плов с курицей;390;1121
32723;Филе судака с острым соевым соусом и булгуром;430;1121
32724;Филе цыпленка с овощами на воке;420;1121
32725;Цыпленок на пару 1 шт /300/30/40 г;590;1121
32726;Цыпленок на углях 1 шт /300/30/40 г;340;1121
32727;Цыпленок тапака на сковородке 1 шт /300/30/40 г;390;1121
32728;Шаурма с бараниной;790;1121
32729;Щучьи котлеты;490;1121
32730;Ягненок с бататом в сливочном соусе карри с грибами;290;1121
32731;Восточная пахлава 3 шт /85 г;130;1121
32732;Восточные сладости;130;1121
32733;Десерт павлова с нежным сливочным кремом и лесной ягодой;690;1121
32734;Медовик;590;1121
32735;Медовый чак-чак;490;1121
32736;Навруз 4 шт /80 г;370;1121
32737;Наполеон;470;1121
32738;Птичье молоко;410;1121
32739;Сабрис 5 шт /120 г;650;1121
32740;Салат из свежих ягод;390;1121
32741;Свежая голубика;350;1121
32742;Свежая ежевика;390;1121
32743;Свежая клубника;340;1121
32744;Свежая малина;390;1121
32745;Сладкая дыня;1390;1121
32746;Сладкий ананас;460;1121
32747;Сладкий арбуз;370;1121
32748;Сладкий виноград;510;1121
32749;Торт красный бархат;340;1121
32750;Фисташковый рулет;1600;1121
32751;Фруктовая тарелка 50/50/100/50/50 г;9700;1121
32752;Хрустящие трубочки с вареной сгущенкой 2 шт /190 г;720;1121
32753;Черничная панна-котта;530;1121
32754;Чизкейк нью-йорк с тропическим соусом;540;1121
32755;Яблочный штрудель;470;1121
32756;Бургер с курочкой;300;1121
32757;Бургер с телятиной детский;180;1121
32758;Детские хрустящие трубочки с вареной сгущенкой 85/40/12/2 г;320;1121
32759;Жареные куриные котлетки с картофелем фри;320;1121
32760;Жареные куриные котлетки с картофельным пюре;200;1121
32761;Жареные куриные котлетки с отварным рисом;200;1121
32762;Кетчуп;170;1121
32763;Клубничный суп с мятой 200/50/30/2 г;170;1121
32764;Комбо с бургером из телятины + игрушка 125/80/60/30 г;200;1121
32765;Комбо с куриным шашлычком + игрушка 80/80/30/60/30 г;170;1121
32766;Комбо с куриным эскимо + игрушка 80/90/50/60/30 г;1390;1121
32767;Комбо с пельмешками из телятины + игрушка 90/60/40/30 г;950;1121
32768;Комбо с рыбными наггетсами + игрушка 80/100/30/60/30 г;310;1121
32769;Куриное эскимо с картофелем фри;810;1121
32770;Куриное эскимо с картофельным пюре;510;1121
32771;Куриное эскимо с отварным рисом;490;1121
32772;Куриные котлетки на пару с картофелем фри;430;1121
32773;Куриные котлетки на пару с картофельным пюре;370;1121
32774;Куриные котлетки на пару с отварным рисом;720;1121
32775;Куриные наггетсы с картофелем фри;470;1121
32776;Куриные наггетсы с картофельным пюре;550;1121
32777;Куриные наггетсы с отварным рисом;90;1121
32778;Куриный супчик;90;1121
32779;Куриный шашлычок с картофелем фри;90;1121
32780;Куриный шашлычок с картофельным пюре;90;1121
32781;Куриный шашлычок с отварным рисом;90;1121
32782;Кутабы с сыром;90;1121
32783;Макароны с сыром;90;1121
32784;Овощные палочки с сырным соусом;390;1121
32785;Оладьи с малиновым соусом;320;1121
32786;Отварной рис;390;1121
32787;Пельмешки с курочкой;560;1121
32788;Пельмешки с телятиной;320;1121
32789;Пицца маргарита детская;560;1121
32790;Пицца с курочкой и шпинатом;390;1121
32791;Птитим;350;1121
32792;Рыбные наггетсы с картофелем фри;350;1121
32793;Рыбные наггетсы с картофельным пюре;700;1121
32794;Рыбные наггетсы с отварным рисом;790;1121
32795;Салат помидорка;820;1121
32796;Сырная пицца;590;1121
32797;Сырный соус;590;1121
32798;Ягодный салат;590;1121
32799;Азербайджанские огурцы в томате 150/10/10/100 г;590;1121
32800;Ассорти из домашних сыров;350;1121
32801;Ассорти северных рыб;370;1121
32802;Баклажан, запеченный на углях;370;1121
32803;Домашнее мясное ассорти;420;1121
32804;Казы татарские;1190;1121
32805;Казы узбекские;1590;1121
32806;Куриный рулет;590;1121
32807;Маринованные опята;590;1121
32808;Мясо по-татарски;410;1121
32809;Нишона;450;1121
32810;Овощная грядка;700;1121
32811;Филамикс;1589;1122
32812;Филадельфия мания;399;1122
32813;Филадельфия с авокадо;79;1122
32814;Филадельфия с огурцом;2419;1122
32815;Суши с лососем;1589;1122
32816;Том ям с рисом;1999;1122
32817;Филабигбон;399;1122
32818;Филабигмикс;399;1122
32819;Филапати;429;1122
32820;Филабон;429;1122
32821;Филадельфия песто;399;1122
32822;Филадельфия спайс;399;1122
32823;Филадельфия карамель;399;1122
32824;Филадельфия острая карамель;110;1122
32825;Филадельфия с креветкой;159;1122
32826;Филадельфия тай;79;1122
32827;Филадельфия с крабом;139;1122
32828;Филадельфия смоук;399;1122
32829;Филадельфия абури;439;1122
32830;Филадельфия смоук с огурцом;99;1122
32831;Филадельфия смоук с авокадо;239;1122
32832;Филадельфия смоук спайс;239;1122
32833;Филадельфия смоук песто;299;1122
32834;Филадельфия смоук карамель;239;1122
32835;Филадельфия смоук острая карамель;239;1122
32836;Филадельфия смоук манго;299;1122
32837;Филадельфия смоук с крабом;199;1122
32838;Филадельфия смоук с креветкой;199;1122
32839;Филадельфия смоук абури;199;1122
32840;Маки с лососем;139;1122
32841;Диетический куриный суп;180;1123
32842;Фитнес цезарь;215;1123
32843;Шпинатные блины с курицей;235;1123
32844;Шпинатный ролл цезарь;785;1123
32845;Куриное филе на гриле с гречей;890;1123
32846;Сырники диетические;990;1123
32847;Сырная;910;1123
32848;Грибная;460;1123
32849;Пицца с брокколи;180;1123
32850;Овощная с корнишонами;390;1123
32851;Греческая;180;1123
32852;Барбекю;255;1123
32853;Пепперони;435;1123
32854;Пепперони с халапеньо;320;1123
32855;Суп том ям;750;1123
32856;Суп том кха;215;1123
32857;Мисо суп;135;1123
32858;Мисо суп с курицей;265;1123
32859;Мисо суп с креветками;225;1123
32860;Мисо суп с лососем;235;1123
32861;Крем-суп из шампиньонов;355;1123
32862;Тыквенный крем суп;235;1123
32863;Крем суп из брокколи;245;1123
32864;Белковый;325;1123
32865;Греческий;285;1123
32866;Калифорнийский;385;1123
32867;Фитнес цезарь с креветками;395;1123
32868;Овсянка с клубникой;355;1123
32869;Шпинатные блины с творогом;375;1123
32870;Шпинатные блины со сметаной;375;1123
32871;Омлет с курицей и томатами;210;1123
32872;Омлет с грибами и сыром;235;1123
32873;Омлет с овощами;255;1123
32874;Куриное филе на гриле с рисом;425;1123
32875;Куриное филе на гриле с брокколи;285;1123
32876;Куриное филе запеченное с помидорами и гречкой;425;1123
32877;Куриное филе фаршированное томатами и базиликом с рисом;255;1123
32878;Куриное филе фаршированное томатами и базиликом с брокколи;375;1123
32879;Куриное филе фаршированное томатами и базиликом с гречей;425;1123
32880;Куриное филе запеченное с помидорами и рисом;285;1123
32881;Куриное филе запеченное с грибами и рисом;425;1123
32882;Куриное филе запеченное с грибами и гречкой;335;1123
32883;Куриное фрикасе с грибами и рисом;355;1123
32884;Куриное фрикасе с грибами и гречкой;465;1123
32885;Шашлычки куриные с ананасом и рисом;425;1123
32886;Шашлычки куриные с ананасом и гречей;235;1123
32887;Шашлычки куриные с ананасом и брокколи;235;1123
32888;Куриные люля-кебаб с рисом;65;1123
32889;Куриные люля-кебаб с гречкой;180;1123
32890;Куриные люля-кебаб с брокколи;85;1123
32891;Фирменная курица с овощами;85;1123
32892;Ролл сет №1 24шт;1195;1124
32893;Сяки филадельфия;350;1124
32894;Удон с курицей;190;1124
32895;Картофель фри;470;1124
32896;Куриные крылышки;790;1124
32897;Coca-cola;640;1124
32898;Маргарита;690;1124
32899;Альфредо;790;1124
32900;Ассорти;250;1124
32901;Барбекю с мясом;720;1124
32902;Вегетарианская;920;1124
32903;Пицца цыпленок барбекю;660;1124
32904;Гавайская;860;1124
32905;Пицца чикен фри;660;1124
32906;Грибная;685;1124
32907;С грушей и орехами;865;1124
32908;Итальянская лепешка с сыром;785;1124
32909;Салями;165;1124
32910;Мексиканка;475;1124
32911;Столичная;385;1124
32912;Мясная;445;1124
32913;Чикен;175;1124
32914;Овощная;300;1124
32915;Шашлычная;1195;1124
32916;Охотничья;2350;1124
32917;Пепперони;465;1124
32918;Пицца 4 сыра;485;1124
32919;Пицца курица с грибами;455;1124
32920;Пицца прошутто фунги;410;1124
32921;Пицца с белыми грибами;455;1124
32922;Пицца с вялеными помидорами;240;1124
32923;Пицца с морепродуктами;350;1124
32924;Пицца с семгой;350;1124
32925;Пицца цезарь;320;1124
32926;Авокадо маки;95;1124
32927;Гейша ролл;20;1124
32928;Дракон маки;100;1124
32929;Золотой дракон;150;1124
32930;Калифорния маки;150;1124
32931;Калифорния с лососем;150;1124
32932;Суп с томатами и яйцом;320;1125
32933;Свинина в кляре в кисло-сладком соусе с ананасами;560;1125
32934;Курица с перцем по-сычуаньски;340;1125
32935;Мапо тофу гай фан;290;1125
32936;Вок со свининой;220;1125
32937;Рис на пару;260;1125
32938;Нарезка из говядины со специями "У Сян";230;1125
32939;Спаржа с арахисом;230;1125
32940;Тонко нарезанные свиные ушки;250;1125
32941;Маринованное утиное яйцо 1шт;230;1125
32942;Дайкон в маринаде;360;1125
32943;Арахис Ю-сян;440;1125
32944;Салат из дайкона;350;1125
32945;Салат из китайской капусты;490;1125
32946;Салат из огурчиков в чесночном соусе;540;1125
32947;Холодная картошка по-китайски;310;1125
32948;Салат из морской капусты;540;1125
32949;Холодная стеклянная лапша с овощами;470;1125
32950;Китайские грибы муэр;440;1125
32951;Ассорти;490;1125
32952;Суп из рисовой лапши с кусочками говядины;560;1125
32953;Суп-лапша с говядиной "Ланчжоу Ламьен";460;1125
32954;Суп с пельменями из свинины 8 шт.;460;1125
32955;Суп кисло-острый с тофу;340;1125
32956;Суп с пельменями из говядины 8 шт.;480;1125
32957;Том Ям с креветками на кокосовом молоке;960;1125
32958;Жареные кольца кальмара;520;1125
32959;Мидии в кляре;340;1125
32960;Рыба хека в апельсиновом соусе;380;1125
32961;Вок с курицей;150;1125
32962;Спринг-роллы с курицей и креветками 6 шт.;300;1125
32963;Курица с арахисом "Кун Пао";450;1125
32964;Мапо тофу со свининой;120;1125
32965;Жареные пельмени со свининой 6 шт.;150;1125
32966;Жареный рис с говядиной;240;1125
32967;Жареный рис с курицей;240;1125
32968;Баклажан "Ю-сян";130;1125
32969;Свинина "Ю-сян";130;1125
32970;Говядина в сковородке;50;1125
32971;Свинина с ананасом "гай фан";1500;1125
32972;Осака маки 6шт;527;1126
32973;Калифорния 8 шт;437;1126
32974;Кайсэн маки агэ 6 шт;497;1126
32975;Персона грата 4 шт;577;1126
32976;Росу драгон маки 6 шт;557;1126
32977;Сет с лососем 28 шт;137;1126
32978;Голден маки 7 шт;99;1126
32979;Canada маки 6 шт;117;1126
32980;Унаги-эби маки 7 шт;109;1126
32981;Муки эби;187;1126
32982;Яки сякэ;97;1126
32983;Тамаго;127;1126
32984;Сякэ но Филадельфия;109;1126
32985;Санингуми инари гункан (морской гребешок);109;1126
32986;Филадельфия;127;1126
32987;Яки унаги;137;1126
32988;Хотатэ;127;1126
32989;Абогадо;97;1126
32990;Икура;109;1126
32991;Спайси магуро;407;1126
32992;Сякэ;367;1126
32993;Калифорния;50;1126
32994;Тобико;50;1126
32995;Спайси сякэ;50;1126
32996;Унаги;50;1126
32997;Сякэ кунсей;50;1126
32998;Магуро;50;1126
32999;Кани;50;1126
33000;Тори унаги;407;1126
33001;Санингуми инари гункан (угорь);517;1126
33002;Спайси хотатэ;407;1126
33003;Спайси унаги;577;1126
33004;Санингуми инари гункан (лосось);537;1126
33005;Спайси кани;477;1126
33006;Вакамэ сарада;317;1126
33007;Кай ёси;327;1126
33008;Эби;537;1126
33009;Соус Цезарь;477;1126
33010;Кетчуп;527;1126
33011;Соус Понзу;397;1126
33012;Соус Терияки;199;1126
33013;Соус Бальзамик;437;1126
33014;Соевый соус;437;1126
33015;Соус Гомадаре;477;1126
33016;Соус Спайс цитрусовый;437;1126
33017;Имбирь маринованный;4457;1126
33018;Соус Хойсин;2737;1126
33019;Соус Блю чиз;1807;1126
33020;Соус Тартар;1827;1126
33021;Васаби;467;1126
33022;Соус Спайс;397;1126
33023;Лос-Анджелес 6 шт;397;1126
33024;Маруяки сякэ маки 7 шт;377;1126
33025;Бали маки 7 шт;567;1126
33026;Филадельфия 8 шт;557;1126
33027;Ясай тидзу рору 7 шт;507;1126
33028;Саппоро маки 8 шт;407;1126
33029;Якитория 8 шт;287;1126
33030;Драгон рору 7 шт;97;1126
33031;Сякэ де люкс 8 шт;487;1126
33032;Royal roll 4 шт;367;1126
33033;Парадайз рору 6 шт;197;1126
33034;Спайси магуро рору 6 шт;487;1126
33035;Спайси унаги рору 6 шт;147;1126
33036;Тайга рору 7 шт;477;1126
33037;Саамон скин рору 6 шт;357;1126
33038;Сякэ Калифорния 8 шт;557;1126
33039;Тунец BigEye Калифорния 6 шт;727;1126
33040;Унаги Калифорния 6 шт;777;1126
33041;Нидзя рору 8 шт;697;1126
33042;Унаги рору 6 шт;697;1126
33043;О рицу маки 6 шт;437;1126
33044;Абогадо рору 6 шт;467;1126
33045;Сякэ рору 6 шт;477;1126
33046;Унаги Филадельфия 6 шт;437;1126
33047;Red Драгон 8 шт;499;1126
33048;Спайси сякэ рору 6 шт;477;1126
33049;Ролл Лосось-карамель 8 шт;567;1126
33050;Киото рору 8 шт;499;1126
33051;Гейша рору 5 шт;299;1126
33052;Спайси кани рору 6 шт;427;1126
33053;Айдахо маки 8 шт;387;1126
33054;Каппа маки 6 шт;367;1126
33055;Тэкка 6 шт;397;1126
33056;Яки сякэ рору 8 шт;197;1126
33057;Яки унаги рору 8 шт;187;1126
33058;Сякэ терияки рору 6 шт;387;1126
33059;Сакраменто маки 8 шт;387;1126
33060;Пинк сякэ рору 5 шт;367;1126
33061;Сет Де Люкс 78 шт;347;1126
33062;Сет Классик 34 шт;550;1126
33063;Сакура сет 47 шт;357;1126
33064;Темпура-сет 21 шт;337;1126
33065;Сет с угрем 29 шт;397;1126
33066;Гриль-сет 28 шт;230;1126
33067;Гёдза с креветками;167;1126
33068;Мидии в азиатском стиле;247;1126
33069;Муругай чизу;230;1126
33070;Кольца кальмара;347;1126
33071;Нисуаз 275/1шт 275/ г;367;1126
33072;Салат с копченой курицей;181;1126
33073;Унаги кунсэй;230;1126
33074;Гёдза со свининой;217;1126
33075;Spring роллы с уткой по-пекински 3 шт;167;1126
33076;Средиземноморский салат;387;1126
33077;Обжаренные баклажаны;167;1126
33078;Тартар из тунца;197;1126
33079;"Попкорн" из креветок;247;1126
33080;Данки;197;1126
33081;Салат с креветками;247;1126
33082;Эби абогадо сарада;167;1126
33083;Салат «Цезарь» с курицей 150/40 г;470;1127
33084;Солянка мясная со сметаной и каперсами 400 г;680;1127
33085;Бефстроганов с картофельным пюре 250/100 г;500;1127
33086;Куриные котлеты с картофельным пюре 160/120 г;300;1127
33087;Печень говяжья;360;1127
33088;Пельмени с говядиной 10 шт. 290/30 г;370;1127
33089;Кесадилья с курицей 250 г;580;1127
33090;Пивная закуска 130 г;300;1127
33091;Брускетта с томатами с сыром 3 шт.;500;1127
33092;Теплый салат с куриной печенью 210 г;360;1127
33093;Теплый салат с лососем и сливочным сыром;360;1127
33094;Креветки на подушке из шпината;450;1127
33095;Салат «Цезарь» с креветками;270;1127
33096;Овощной салат;680;1127
33097;Салат с тунцом;390;1127
33098;Салат мексиканский;890;1127
33099;Салат в итальянском стиле;500;1127
